categ_feature0,num_feature1,num_feature2,num_feature3,num_feature4,target
value6,0.6,95.4,1.2,1.6,class_3
value8,1.4,42.7,0.9,26.2,class_2
value6,5.6,12.1,4.7,2.0,class_0
value8,3.3,30.3,5.0,1.2,class_1
value3,10.6,14.4,0.3,1.4,class_1
value4,2.0,108.9,6.1,1.3,class_3
value8,0.5,21.4,0.4,5.7,class_1
value7,0.2,18.8,0.3,2.3,class_0
value3,0.0,19.2,7.9,1.2,class_1
value5,0.2,26.9,0.6,9.1,class_1
value5,0.1,14.5,6.4,1.8,class_0
value6,1.0,26.4,4.2,72.8,class_3
value8,1.9,46.6,4.7,2.9,class_2
value5,9.7,16.9,0.5,1.3,class_1
value2,0.8,1.2,0.0,11.5,class_0
value3,0.8,22.5,0.0,3.5,class_0
value5,1.1,26.5,4.1,4.9,class_1
value8,0.2,20.9,4.5,2.3,class_1
value4,13.0,32.6,6.8,602.6,class_3
value8,5.8,41.1,0.3,1.3,class_2
value6,16.3,42.1,6.2,1.7,class_2
value5,4.0,32.1,9.0,1.1,class_2
value9,4.8,35.7,1.6,1.3,class_1
value7,0.1,5.0,0.5,10.3,class_0
value2,3.4,46.3,0.2,2.0,class_2
value4,1.1,2.5,5.7,1.5,class_0
value1,2.7,30.8,1.3,12.5,class_2
value6,0.2,21.6,4.3,1.2,class_0
value1,9.4,85.1,7.8,5.2,class_3
value5,1.7,20.6,2.6,2.8,class_1
value4,3.2,22.3,6.8,1.2,class_1
value6,2.4,126.5,0.4,4.0,class_3
value6,0.1,47.4,0.9,1.4,class_2
value7,7.7,15.9,0.8,5.2,class_1
value3,2.7,60.3,0.0,1.2,class_2
value6,0.5,8.7,3.5,2.1,class_0
value9,0.3,8.9,3.2,18.0,class_1
value1,0.9,31.1,2.8,13.6,class_2
value3,0.0,9.6,1.9,3.3,class_0
value7,0.1,44.0,1.5,5.7,class_2
value3,0.3,25.0,2.2,1.9,class_1
value8,1.9,58.5,2.2,30.3,class_3
value4,0.0,31.6,4.1,1.4,class_1
value2,10.4,62.6,0.2,4.9,class_3
value9,0.2,0.4,1.2,4.5,class_0
value5,16.5,18.3,1.4,16240.1,class_3
value9,4.8,1.2,8.9,2.1,class_0
value7,8.9,12.1,1.5,1.8,class_0
value8,7.0,9.1,1.4,9.3,class_1
value1,4.0,31.9,0.9,8.5,class_1
value8,0.6,19.8,3.0,2.8,class_0
value9,2.3,14.0,4.4,41.2,class_2
value1,6.5,60.8,1.0,1.2,class_2
value7,4.4,34.4,1.5,1.2,class_1
value4,0.4,11.2,5.0,113.3,class_3
value3,7.5,29.4,1.6,12.8,class_2
value6,2.2,18.6,0.1,1.3,class_0
value3,6.9,35.5,0.4,1.7,class_2
value7,0.2,24.0,2.2,3.2,class_1
value6,2.0,33.1,0.1,72.4,class_3
value1,2.4,23.6,0.0,8.7,class_1
value6,5.1,40.3,1.5,58.8,class_3
value2,1.6,3.5,1.2,2.0,class_0
value6,4.9,54.0,7.9,2.9,class_2
value7,2.2,21.2,2.9,1.3,class_1
value7,15.6,32.8,6.3,2.7,class_2
value7,0.6,24.4,1.3,1.7,class_0
value6,7.1,18.0,7.6,1.1,class_1
value6,0.1,60.6,0.0,2.4,class_2
value7,1.5,24.6,2.1,2.9,class_1
value4,17.6,17.2,1.2,5.4,class_1
value7,0.5,0.0,6.2,2.5,class_0
value8,3.7,18.2,3.5,1.4,class_1
value2,0.4,34.2,6.4,1.5,class_1
value7,5.2,5.9,4.9,12.4,class_1
value9,1.0,26.6,4.3,19.5,class_2
value3,0.4,2.1,3.8,1.7,class_0
value8,0.3,5.9,6.2,2.6,class_0
value6,0.5,47.5,1.3,2.6,class_2
value1,11.8,22.0,6.2,106.9,class_3
value1,0.0,13.8,0.7,3.3,class_0
value1,2.2,42.8,2.0,1.2,class_2
value8,10.2,41.6,7.5,5.7,class_2
value6,0.3,9.3,0.2,32.8,class_1
value6,23.0,9.2,2.6,1.4,class_1
value5,0.7,19.5,3.4,1.4,class_0
value9,0.4,13.4,0.9,34.2,class_2
value5,2.5,27.1,7.2,4.5,class_1
value4,1.2,53.8,1.3,2.2,class_2
value1,4.3,3.2,2.8,2.1,class_0
value6,0.5,25.2,1.1,1.5,class_0
value5,11.0,48.5,0.6,2.6,class_2
value6,7.9,23.0,5.0,3.1,class_1
value3,5.8,14.8,4.4,1.9,class_1
value3,7.2,15.5,0.0,1.7,class_0
value9,1.4,58.5,0.3,3.0,class_2
value1,0.2,15.6,0.8,1.7,class_0
value4,0.7,43.5,0.2,1.4,class_1
value3,3.4,39.4,0.2,1.3,class_1
value9,0.7,43.0,2.7,2.9,class_2
value4,4.5,16.2,3.8,12.9,class_1
value4,2.4,33.4,3.4,178.2,class_3
value3,11.3,60.1,2.0,2.4,class_3
value7,0.1,37.4,5.1,2.8,class_1
value8,4.1,26.7,2.4,2.6,class_1
value4,0.3,61.8,5.4,1.5,class_2
value3,4.0,47.9,5.4,4.1,class_2
value7,0.2,19.3,0.8,1.7,class_0
value5,0.0,8.9,1.6,5.8,class_0
value9,22.6,63.5,8.9,1.5,class_3
value9,0.1,12.1,0.0,1.9,class_0
value5,14.6,18.3,3.5,2.7,class_1
value1,3.9,0.3,6.2,1.3,class_0
value3,8.6,5.4,7.7,1.1,class_0
value2,4.9,17.9,0.4,4.1,class_0
value4,0.2,16.1,3.5,2.2,class_0
value6,1.2,18.5,5.6,1.3,class_0
value4,5.7,15.3,0.1,1.5,class_0
value7,0.4,17.9,0.0,24.4,class_1
value8,1.3,5.3,1.1,7.5,class_0
value3,0.8,19.6,3.9,11.9,class_1
value4,5.0,22.6,8.9,1.4,class_1
value6,0.0,52.2,5.7,19.3,class_3
value9,0.2,13.1,0.1,1.6,class_0
value4,2.7,14.7,0.1,3.2,class_0
value5,2.7,26.7,0.3,1.1,class_1
value5,1.0,25.7,3.1,2.6,class_1
value8,0.6,54.2,0.9,2.9,class_2
value2,0.9,20.5,0.3,199.8,class_3
value5,11.8,37.6,1.0,1.2,class_2
value4,3.8,11.6,2.1,3.9,class_0
value2,5.0,30.3,0.0,2.5,class_1
value6,3.0,15.8,0.5,2.8,class_0
value5,8.1,29.8,7.1,1.6,class_2
value7,1.0,15.5,0.4,9.9,class_1
value4,13.9,61.8,8.5,7.5,class_3
value8,0.2,0.4,0.1,1.6,class_0
value5,18.7,27.4,0.7,65.8,class_3
value9,1.7,23.8,3.0,1.2,class_1
value9,1.5,21.4,0.7,1.9,class_0
value2,10.3,37.5,4.6,18.7,class_2
value8,0.2,18.3,0.5,5.1,class_0
value6,0.6,5.1,4.2,1.5,class_0
value4,1.6,17.2,4.8,2.6,class_1
value6,3.1,27.6,0.0,2.6,class_1
value3,9.3,39.8,5.4,4.3,class_2
value5,0.3,23.4,2.9,3.1,class_1
value4,0.2,23.9,4.5,2.1,class_1
value9,2.1,11.7,0.1,1.7,class_0
value2,0.7,9.8,0.3,1011.8,class_3
value2,3.3,18.7,4.9,3.9,class_1
value6,6.2,43.3,0.1,2.4,class_2
value5,0.4,21.3,7.6,6.4,class_1
value3,0.6,60.7,0.3,3.6,class_2
value1,0.0,10.4,0.3,35.6,class_2
value1,0.5,37.8,0.1,3.8,class_1
value3,6.9,29.5,0.2,1.8,class_1
value8,1.3,5.7,5.7,8.4,class_0
value5,0.2,17.5,3.9,3.4,class_0
value8,4.3,5.1,5.3,21.1,class_1
value5,11.7,84.0,3.9,2.9,class_3
value7,0.1,34.7,3.2,1.2,class_1
value3,6.6,30.9,0.0,2.0,class_1
value3,4.6,9.8,7.8,8.4,class_1
value8,0.1,12.1,3.8,159.6,class_3
value1,3.8,34.3,0.8,14.3,class_2
value2,1.1,19.6,0.4,2.3,class_0
value2,1.1,37.0,0.1,1.7,class_1
value2,0.0,24.5,7.0,18.3,class_2
value8,3.6,45.4,0.3,2.2,class_2
value8,0.3,17.0,2.3,2.1,class_0
value6,0.2,11.9,0.6,5.5,class_0
value2,0.2,41.0,0.3,1.4,class_1
value1,0.6,37.5,0.0,2.9,class_1
value7,2.9,17.5,4.3,2.0,class_1
value4,0.1,26.9,2.1,2.2,class_1
value9,5.7,3.1,6.7,6.6,class_0
value8,14.6,38.8,1.9,1.8,class_2
value9,1.2,15.6,9.0,4.6,class_1
value6,2.2,13.8,2.7,1.8,class_0
value6,1.2,13.9,0.2,1.7,class_0
value1,1.5,30.8,0.6,3.0,class_1
value8,0.0,28.0,2.9,13.3,class_1
value9,0.5,12.2,3.0,7.2,class_0
value6,2.4,37.3,2.6,111.3,class_3
value2,1.3,27.7,2.1,1.2,class_1
value5,1.7,49.4,8.7,3.3,class_2
value4,1.6,13.5,1.4,2.1,class_0
value5,1.4,35.9,1.4,5.1,class_1
value5,0.1,39.9,0.4,1.7,class_1
value7,3.6,18.5,5.4,5.1,class_1
value3,0.6,15.6,5.1,1.4,class_0
value1,3.8,12.1,0.0,1.2,class_0
value3,14.9,10.8,4.6,3.2,class_1
value1,8.5,16.5,5.7,9.5,class_1
value9,5.7,74.1,0.0,14.8,class_3
value9,4.8,34.3,7.6,5.2,class_2
value5,19.5,23.2,1.1,77.3,class_3
value1,0.2,38.1,1.1,2.3,class_1
value7,21.1,3.7,0.2,3.4,class_1
value2,0.9,25.2,1.8,2.3,class_1
value3,0.2,28.6,0.1,2.0,class_1
value3,0.8,18.7,0.1,1.3,class_0
value2,11.8,31.4,1.2,1.5,class_2
value8,2.2,27.0,8.0,1.1,class_1
value8,36.2,31.2,2.2,29.5,class_3
value4,2.7,17.6,1.9,258.0,class_3
value7,0.0,17.9,0.2,2.5,class_0
value1,0.0,31.3,3.3,36.8,class_2
value7,5.1,66.8,1.2,1.9,class_2
value5,0.0,20.5,6.4,1.3,class_1
value2,0.1,36.6,0.4,6.7,class_1
value7,0.0,13.2,0.1,1.2,class_0
value7,7.3,57.2,6.4,1.2,class_2
value7,7.6,13.6,5.7,3.7,class_1
value5,1.0,73.3,1.0,1.1,class_3
value9,0.6,49.3,2.9,2.4,class_2
value8,3.6,1.9,5.2,2.4,class_0
value5,2.9,41.5,0.5,3.6,class_2
value6,25.4,8.8,2.1,2.0,class_1
value3,3.4,26.3,8.8,2.7,class_1
value9,0.0,22.8,6.0,1.5,class_1
value8,0.1,42.7,1.4,1.1,class_2
value5,5.1,34.2,1.2,2.2,class_1
value7,4.4,30.1,2.6,1.8,class_1
value2,2.0,46.0,1.4,1.2,class_2
value8,0.5,22.8,4.8,3.5,class_1
value4,0.7,17.4,7.2,4.1,class_1
value1,3.4,20.8,0.4,5.2,class_1
value6,14.8,19.9,6.3,3073.9,class_3
value1,0.1,31.0,0.8,1.9,class_1
value6,7.1,7.8,0.4,1119.8,class_3
value4,0.2,11.1,0.6,6.3,class_0
value9,11.4,24.0,0.0,1.4,class_1
value5,8.1,41.8,2.7,2.7,class_2
value1,0.1,17.6,7.8,1.6,class_0
value6,9.4,11.1,0.0,1.5,class_0
value5,0.0,31.5,0.6,5.1,class_1
value6,11.1,63.8,4.0,1.5,class_3
value3,0.1,22.9,2.5,2.5,class_1
value6,1.0,13.7,0.0,5.8,class_0
value8,0.0,26.1,5.6,3.7,class_1
value5,19.4,35.1,4.3,20348.7,class_3
value2,4.9,33.6,3.2,1.9,class_1
value4,9.5,24.1,6.0,56.8,class_3
value4,2.4,17.7,6.6,7.3,class_1
value5,4.2,26.0,6.9,1.6,class_1
value4,0.4,28.3,1.4,1.6,class_1
value7,33.1,11.4,0.5,18.2,class_2
value7,0.7,44.4,0.6,23.9,class_2
value1,0.5,40.9,3.8,1.8,class_2
value9,0.2,66.0,7.2,1.2,class_2
value2,4.3,8.8,3.0,2.1,class_0
value5,4.3,35.1,0.4,6.0,class_2
value7,0.8,23.0,0.0,7.0,class_1
value3,6.5,24.6,2.2,6.7,class_1
value1,2.0,33.5,0.2,1.8,class_1
value1,5.5,25.7,6.2,206.7,class_3
value8,0.2,36.5,0.0,6.0,class_1
value7,13.0,35.4,2.1,36.9,class_3
value7,0.0,10.4,3.4,5.2,class_0
value3,4.2,40.3,3.4,2872.5,class_3
value4,5.2,23.2,2.5,3304.5,class_3
value8,0.6,50.0,2.4,1.9,class_2
value5,1.0,5.4,0.8,1.4,class_0
value3,0.8,0.3,1.3,3.0,class_0
value3,0.5,30.6,1.1,3.6,class_1
value3,4.4,22.4,5.8,9.3,class_1
value4,1.1,45.2,2.7,1.4,class_2
value5,0.3,41.3,7.6,1071.8,class_3
value8,6.0,23.1,7.4,1.2,class_1
value8,0.7,46.4,1.3,4.0,class_2
value5,2.6,45.2,0.0,1.9,class_2
value7,0.8,48.5,2.6,2.3,class_2
value2,0.0,10.6,3.5,1.8,class_0
value9,2.5,16.2,0.0,2.2,class_0
value4,4.0,29.6,0.2,5.6,class_1
value8,0.0,27.6,3.1,2.9,class_1
value3,0.9,49.0,3.1,6.3,class_2
value3,18.3,44.7,8.8,2.3,class_2
value7,1.5,32.7,0.0,2109.5,class_3
value3,1.9,40.7,1.4,33.8,class_3
value5,3.2,67.6,1.9,3.4,class_3
value2,4.1,56.1,0.1,1.9,class_2
value8,1.2,17.6,7.6,1.7,class_0
value5,0.6,7.2,8.4,43.3,class_2
value7,0.0,7.7,3.1,4.0,class_0
value5,0.2,8.4,1.4,1.7,class_0
value6,3.1,27.9,1.2,8.0,class_1
value7,3.5,11.1,7.5,1.7,class_0
value9,15.2,22.2,0.1,3.1,class_1
value8,0.4,13.3,3.9,3.2,class_0
value6,1.2,4.4,0.1,2.1,class_0
value4,5.3,11.2,1.6,326.5,class_3
value2,1.7,20.1,7.0,1.1,class_1
value5,0.1,42.0,0.3,1.8,class_1
value8,0.0,5.0,3.8,2.6,class_0
value8,7.3,31.7,7.4,2.3,class_2
value2,0.6,0.5,1.5,2.7,class_0
value7,0.9,6.1,2.9,1.9,class_0
value3,11.4,12.0,6.8,2.1,class_1
value9,0.1,21.1,3.3,3.8,class_1
value8,0.6,17.9,7.0,1.9,class_1
value2,2.6,17.4,1.1,5.3,class_0
value5,8.3,19.7,0.4,4.2,class_1
value7,3.8,57.4,0.1,2.5,class_2
value9,0.4,36.4,0.2,1.6,class_1
value1,0.8,12.8,0.1,32.5,class_2
value2,2.1,20.0,1.9,29.3,class_2
value3,1.7,11.7,4.0,2.3,class_0
value5,9.4,18.3,3.1,56.1,class_3
value8,0.0,5.3,0.4,10.4,class_0
value6,4.8,13.6,6.4,1.2,class_0
value5,10.6,78.0,2.3,14.6,class_3
value8,21.1,24.1,4.3,1.1,class_2
value6,0.7,29.4,2.8,301.4,class_3
value7,15.9,16.6,3.0,5.7,class_1
value9,0.1,64.9,0.0,1.8,class_2
value6,4.3,52.0,5.4,1.4,class_2
value5,0.3,15.1,8.6,2.7,class_1
value2,10.7,11.7,2.8,1.1,class_1
value4,3.5,33.7,4.0,3.6,class_2
value6,0.0,25.0,5.1,3.2,class_1
value3,0.0,46.1,0.0,2.1,class_2
value8,0.2,40.7,2.1,61.9,class_3
value6,11.6,14.1,1.1,2.5,class_1
value3,0.0,16.6,6.7,1.4,class_0
value8,2.2,16.4,0.5,1.5,class_0
value7,1.3,30.4,7.6,1.3,class_1
value5,0.1,20.1,0.9,2.3,class_0
value4,1.6,23.5,6.1,3.1,class_1
value1,1.7,5.0,2.6,6.1,class_0
value5,4.4,16.6,7.7,1.3,class_1
value7,1.5,20.1,6.4,1.2,class_1
value7,4.4,29.9,3.5,2.0,class_1
value4,3.4,11.5,3.1,2.6,class_0
value2,9.6,52.9,8.6,7.2,class_3
value5,7.6,22.0,1.2,1.7,class_1
value8,0.0,23.4,3.9,7.6,class_1
value6,29.3,6.1,0.4,1.6,class_1
value1,0.0,35.0,0.0,1.8,class_1
value4,4.0,50.1,2.6,2.2,class_2
value8,5.6,31.7,0.0,35.8,class_2
value7,18.6,11.9,5.3,4.2,class_1
value4,4.4,32.7,0.1,1.9,class_1
value3,5.5,38.1,1.2,1.9,class_2
value7,5.6,7.7,1.1,3.0,class_0
value7,24.8,70.9,0.0,22.9,class_3
value9,0.9,39.4,0.1,2.1,class_1
value9,0.2,1.2,5.7,1.9,class_0
value4,1.6,37.0,8.6,1.6,class_2
value2,0.5,108.8,0.6,2.4,class_3
value3,1.3,19.0,6.2,3.3,class_1
value8,0.1,36.9,1.6,1.4,class_1
value8,16.2,31.2,1.1,8.7,class_2
value8,4.8,10.7,1.0,4.7,class_0
value5,0.9,57.4,1.4,2.3,class_2
value7,0.2,51.9,3.4,1.5,class_2
value5,7.4,15.6,0.0,1.4,class_0
value5,0.3,14.6,2.9,1.6,class_0
value5,1.4,37.7,1.2,50.7,class_3
value4,0.0,33.4,0.1,2.1,class_1
value6,3.4,8.6,6.2,18.2,class_1
value8,9.2,17.1,1.5,26.1,class_2
value4,5.4,9.7,0.5,1.3,class_0
value2,0.1,5.6,4.2,2.1,class_0
value1,0.3,49.0,2.0,8.4,class_2
value3,4.9,19.8,1.9,19.5,class_2
value3,0.7,26.1,4.5,2.0,class_1
value7,1.6,20.0,0.5,10.8,class_1
value3,0.1,14.0,6.7,1.5,class_0
value9,0.0,37.4,3.1,1.4,class_1
value9,1.1,10.3,6.4,5.7,class_0
value9,7.5,16.7,0.8,1.3,class_0
value5,0.7,17.9,1.3,23.3,class_1
value1,3.6,14.7,3.8,1.6,class_0
value2,5.1,32.6,2.5,19.1,class_2
value9,5.5,36.5,6.7,1.5,class_2
value6,0.2,19.9,0.0,1.2,class_0
value4,1.3,9.9,0.2,3.3,class_0
value4,0.2,1.4,0.3,1.6,class_0
value2,0.1,8.7,3.5,1.6,class_0
value9,0.2,1.8,0.1,2.1,class_0
value6,2.0,12.3,0.0,4.4,class_0
value2,23.2,18.2,2.0,1.1,class_2
value4,17.3,44.2,7.8,3.0,class_2
value6,0.1,14.4,4.8,4.9,class_0
value5,8.8,35.8,3.0,1.5,class_2
value8,5.5,63.8,4.9,1.8,class_3
value6,2.3,50.8,0.3,3.5,class_2
value6,0.0,107.7,0.0,1.6,class_3
value7,4.0,31.0,0.0,1.9,class_1
value6,5.9,17.4,1.8,80532.0,class_3
value3,0.0,39.5,3.5,1.3,class_1
value3,0.1,22.8,0.0,11.1,class_1
value9,1.0,23.2,2.1,2.1,class_1
value7,0.1,29.2,1.6,2.7,class_1
value6,2.3,31.5,4.5,6.2,class_1
value3,13.1,55.2,7.7,2.4,class_3
value5,0.3,27.5,2.1,2.4,class_1
value6,9.6,39.5,1.6,2.7,class_2
value2,0.6,28.3,7.9,2.0,class_1
value6,5.5,22.0,2.2,1.5,class_1
value3,0.0,41.2,4.3,3.4,class_2
value3,7.5,5.9,0.2,3.1,class_0
value8,12.3,35.1,3.5,3.4,class_2
value2,0.0,39.0,5.4,10.6,class_2
value6,7.5,17.7,1.4,3.7,class_1
value4,2.9,41.5,6.3,38311.2,class_3
value5,3.3,24.0,0.8,489.9,class_3
value5,0.3,24.5,1.4,1.5,class_1
value6,0.4,61.0,2.4,1.5,class_2
value6,0.1,13.0,2.4,316.6,class_3
value5,2.5,17.8,4.3,2.6,class_1
value4,0.5,0.6,1.5,3.1,class_0
value2,0.1,10.7,1.8,3.7,class_0
value1,2.5,24.6,0.5,1.4,class_1
value7,14.4,39.8,6.7,2.5,class_2
value4,0.2,23.4,0.9,8.6,class_1
value4,8.1,34.1,4.5,3.5,class_2
value4,1.8,7.0,0.3,1.5,class_0
value6,2.9,25.6,1.9,101.9,class_3
value4,4.8,24.6,6.1,76.4,class_3
value7,0.6,45.8,0.0,2.0,class_2
value8,0.0,48.5,3.4,3.6,class_2
value8,10.7,44.3,1.7,4.7,class_2
value4,2.1,15.4,5.5,2.9,class_0
value3,2.3,41.9,7.3,1.3,class_2
value2,13.5,52.5,9.0,6.4,class_3
value8,1.0,110.3,4.5,2.4,class_3
value6,0.9,42.6,2.4,3.7,class_2
value1,0.6,53.5,0.6,1.3,class_2
value6,3.7,21.6,1.2,1.3,class_1
value7,0.0,36.7,2.4,1.3,class_1
value4,0.1,42.8,0.0,2.1,class_2
value7,8.0,25.6,4.1,9.9,class_2
value9,1.1,15.6,6.9,1.2,class_0
value1,0.8,20.9,4.3,3.6,class_1
value4,0.5,5.4,1.9,4.7,class_0
value3,2.1,38.0,8.3,2.8,class_2
value6,1.7,14.7,3.2,2.0,class_0
value6,3.0,9.7,2.0,3.7,class_0
value1,0.5,33.2,1.3,33505.3,class_3
value6,2.6,18.5,4.2,1.7,class_0
value7,9.2,30.3,7.7,10.0,class_2
value4,0.4,95.0,0.2,6.5,class_3
value2,5.9,12.0,0.8,2.8,class_0
value5,1.1,24.8,0.2,1.2,class_1
value7,1.3,20.5,8.2,920.4,class_3
value6,5.3,17.7,6.8,3.7,class_1
value1,1.8,19.4,2.3,13.6,class_1
value9,0.5,39.5,0.0,1.9,class_1
value2,6.8,47.0,5.5,37.5,class_3
value4,0.0,19.0,4.7,2.4,class_1
value5,0.5,61.6,0.3,19.1,class_3
value7,1.1,20.2,7.8,2.0,class_1
value3,1.1,42.8,4.8,1.4,class_2
value4,8.5,12.8,0.0,13.7,class_1
value9,2.9,42.5,0.2,1.7,class_2
value8,4.8,20.5,1.1,3.3,class_1
value4,21.5,18.5,8.3,2.1,class_2
value3,13.0,49.1,4.2,1.7,class_2
value8,6.4,32.9,8.4,10.1,class_2
value9,6.5,1.0,6.4,2.4,class_0
value5,0.5,21.4,3.8,1.5,class_1
value9,7.7,66.0,0.6,263.6,class_3
value9,0.7,30.4,0.2,2.2,class_1
value7,10.3,20.2,4.4,6.4,class_1
value7,0.3,14.7,0.2,1.3,class_0
value7,0.1,1.4,0.1,250.1,class_3
value9,2.1,17.9,0.0,15.8,class_1
value8,6.4,9.3,8.8,1.7,class_0
value1,2.3,33.9,2.4,2.6,class_1
value1,0.6,20.3,1.3,2.1,class_0
value2,0.2,38.3,8.1,1.2,class_2
value8,0.6,21.2,1.3,2.0,class_0
value5,1.1,12.2,5.9,4.0,class_0
value5,0.7,34.6,0.1,25451466.9,class_3
value7,0.2,29.0,4.9,1.5,class_1
value6,0.2,39.9,1.6,135.7,class_3
value6,0.1,38.6,0.3,2.4,class_1
value8,7.0,46.7,2.2,14.3,class_2
value4,1.8,8.3,4.1,2.2,class_0
value6,0.2,10.8,0.1,15.6,class_1
value8,0.3,40.5,4.1,12.3,class_2
value2,0.0,27.1,1.6,7.2,class_1
value8,10.3,47.6,1.6,531.3,class_3
value5,5.8,35.6,0.4,3.3,class_1
value2,2.6,16.4,0.4,3.4,class_0
value1,2.4,6.0,0.8,2.4,class_0
value1,1.1,27.3,0.0,2.1,class_1
value1,0.1,65.8,0.0,1.4,class_2
value9,1.7,25.4,7.8,5.0,class_1
value9,5.4,26.3,4.0,162.0,class_3
value2,0.1,1.9,1.5,1.4,class_0
value2,0.1,24.2,1.9,24.8,class_2
value4,6.7,48.7,0.1,2.7,class_2
value6,0.0,13.0,6.2,5.6,class_0
value7,1.1,39.7,8.6,1.1,class_2
value1,0.9,28.8,2.9,104.9,class_3
value8,9.1,13.0,1.5,2.7,class_0
value2,0.2,35.1,3.7,1.6,class_1
value5,0.3,52.5,2.1,16.0,class_2
value5,6.1,2.5,5.4,1.2,class_0
value3,2.5,14.1,4.3,5.7,class_1
value5,0.1,24.5,0.5,1.6,class_1
value2,5.6,57.2,8.6,21606.5,class_3
value4,8.0,42.2,1.3,1.2,class_2
value5,10.4,30.2,5.0,2582.1,class_3
value2,13.1,14.3,2.4,2.2,class_1
value3,9.2,11.9,8.3,13.6,class_1
value9,0.0,21.9,4.0,1.4,class_1
value5,2.6,20.6,2.3,2.4,class_1
value7,4.6,10.2,1.2,3.9,class_0
value2,13.0,36.7,1.3,13.5,class_2
value5,2.6,14.2,0.4,2.1,class_0
value7,2.6,58.8,0.0,1.4,class_2
value1,0.7,17.9,0.0,2.6,class_0
value4,3.6,21.5,3.5,2.1,class_1
value2,11.8,11.5,4.4,6.2,class_1
value9,0.0,21.6,5.5,3.3,class_1
value1,7.1,1.7,3.5,1.4,class_0
value5,3.0,0.2,2.6,4.1,class_0
value3,1.9,32.5,1.0,2.1,class_1
value6,35.7,28.7,4.1,2.3,class_2
value9,2.3,11.0,0.3,2.1,class_0
value5,28.8,25.6,9.0,16.1,class_3
value7,4.9,13.5,0.0,57.8,class_3
value9,6.4,42.3,1.6,5.2,class_2
value1,0.3,15.1,0.2,2.0,class_0
value3,0.2,31.3,7.0,152.1,class_3
value4,16.8,26.7,4.6,46.8,class_3
value9,0.3,43.2,0.7,1.3,class_2
value3,11.4,5.9,0.0,3.1,class_0
value9,9.0,12.8,3.6,4.5,class_1
value6,0.0,33.8,4.2,82052.4,class_3
value7,0.2,27.9,5.2,5.3,class_1
value8,3.2,12.2,3.7,11.8,class_1
value3,2.2,21.4,2.0,1.9,class_1
value9,2.4,40.4,0.6,3.2,class_2
value4,8.7,27.5,2.6,2.8,class_1
value3,0.7,32.6,5.1,1.3,class_1
value7,3.9,12.3,3.8,6.9,class_0
value9,5.1,19.3,8.7,4.2,class_1
value8,0.4,20.6,0.5,2.4,class_0
value7,4.1,29.2,0.4,4.4,class_1
value1,2.8,13.5,7.7,8.3,class_1
value5,3.9,23.4,0.2,2.4,class_1
value3,2.1,2.4,0.8,1.2,class_0
value2,0.3,7.5,0.4,2.3,class_0
value8,6.5,21.2,6.6,2.1,class_1
value7,1.5,18.1,0.1,1.8,class_0
value7,0.1,3.3,8.8,12.8,class_0
value4,18.3,9.4,3.1,3.0,class_1
value2,1.4,15.2,4.7,1.7,class_0
value8,1.3,26.1,0.1,3.4,class_1
value5,4.8,28.5,4.1,1.7,class_1
value9,0.0,33.5,6.6,2.0,class_1
value1,2.2,44.8,0.2,3.1,class_2
value4,2.3,1.3,0.4,1.1,class_0
value3,0.2,22.9,4.5,5.7,class_1
value2,4.6,30.4,5.2,2.7,class_1
value4,4.7,22.5,5.0,3.1,class_1
value5,0.4,18.1,6.9,1.3,class_1
value3,0.4,41.5,3.4,1.6,class_2
value6,0.1,8.8,3.0,1.3,class_0
value9,0.2,40.3,0.2,2.1,class_1
value5,0.2,7.7,0.9,1.6,class_0
value4,4.3,22.6,5.3,1.2,class_1
value6,0.3,17.4,2.2,293.7,class_3
value6,0.7,29.1,1.7,1.6,class_1
value1,3.4,39.1,0.2,2.5,class_1
value2,0.0,16.1,4.3,13.4,class_1
value2,18.2,30.2,2.5,5.3,class_2
value9,5.5,45.3,6.4,9.6,class_2
value6,8.2,30.8,6.4,3.0,class_2
value3,0.8,2.0,6.9,1.2,class_0
value2,2.3,58.4,6.5,4.4,class_2
value6,4.2,14.6,0.1,1.4,class_0
value4,15.4,29.8,1.1,45.1,class_3
value2,0.1,33.3,4.2,10.0,class_2
value8,5.5,12.0,5.4,4.1,class_0
value7,1.5,28.0,0.1,2.5,class_1
value4,0.0,46.0,1.4,1.5,class_2
value8,12.6,28.6,0.7,207.3,class_3
value5,0.0,13.7,0.3,1.9,class_0
value4,1.7,34.6,7.8,2.3,class_2
value1,20.5,21.3,7.6,2.6,class_2
value5,4.0,42.3,0.1,3.8,class_2
value8,0.0,28.3,0.1,1.6,class_1
value5,0.1,40.1,0.3,3.7,class_1
value3,1.8,30.1,8.2,4.2,class_1
value3,1.2,37.8,2.0,2.9,class_2
value6,2.9,21.0,0.9,1.2,class_0
value3,1.4,22.2,0.3,1.6,class_0
value2,2.2,51.8,8.3,2.4,class_2
value6,1.5,42.9,5.3,1.6,class_2
value3,1.3,19.1,2.7,1.3,class_0
value7,4.6,52.4,0.2,180.0,class_3
value8,0.9,39.1,0.4,6.2,class_2
value7,0.6,52.5,1.0,90.7,class_3
value4,0.1,60.0,2.6,2.4,class_2
value1,1.7,20.8,8.6,2.8,class_1
value5,9.1,50.0,6.5,1.3,class_2
value3,6.9,14.1,4.5,7.5,class_1
value8,9.0,27.1,5.8,1.8,class_1
